video_id,split,num_shards,shards,num_frames,min_frame_id,max_frame_id,frame_id_span,expected_transitions,adjacent_transitions,gap_count,backward_jump_count,continuity_ratio,mean_frame_id_gap,median_frame_id_gap,max_frame_id_gap,estimated_duration_seconds,estimated_duration_minutes,spans_multiple_shards,has_frame_id_gap
c7Al1YuIwUI,train,1,Dataset_Shard_0300000_0399999,680,310262,310941,680,679,679,0,0,1.0,1.0,1.0,1,680.0,11.333333333333334,False,False
cCQSFjK9mhw,train,1,Dataset_Shard_0300000_0399999,655,310942,311596,655,654,654,0,0,1.0,1.0,1.0,1,655.0,10.916666666666666,False,False
cF3FypUIZhA,train,1,Dataset_Shard_0300000_0399999,522,311597,312118,522,521,521,0,0,1.0,1.0,1.0,1,522.0,8.7,False,False
cFUZYGRYK94,train,1,Dataset_Shard_0300000_0399999,472,312119,312590,472,471,471,0,0,1.0,1.0,1.0,1,472.0,7.866666666666666,False,False
cPcyix9lBG0,train,1,Dataset_Shard_0300000_0399999,1419,312591,314009,1419,1418,1418,0,0,1.0,1.0,1.0,1,1419.0,23.65,False,False
cQAkgnu0KNE,train,1,Dataset_Shard_0300000_0399999,299,314010,314308,299,298,298,0,0,1.0,1.0,1.0,1,299.0,4.983333333333333,False,False
cTIbhq8KHSM,train,1,Dataset_Shard_0300000_0399999,691,314309,314999,691,690,690,0,0,1.0,1.0,1.0,1,691.0,11.516666666666667,False,False
ciLvB2zwaOE,train,1,Dataset_Shard_0300000_0399999,1424,315000,316423,1424,1423,1423,0,0,1.0,1.0,1.0,1,1424.0,23.733333333333334,False,False
ck3jZjhnQ84,train,1,Dataset_Shard_0300000_0399999,697,316424,317120,697,696,696,0,0,1.0,1.0,1.0,1,697.0,11.616666666666667,False,False
cqUD7jK9olE,train,1,Dataset_Shard_0300000_0399999,417,317121,317537,417,416,416,0,0,1.0,1.0,1.0,1,417.0,6.95,False,False
cxKVZ0NO0V4,train,1,Dataset_Shard_0300000_0399999,1416,317538,318953,1416,1415,1415,0,0,1.0,1.0,1.0,1,1416.0,23.6,False,False
d21L6jFe6C8,train,1,Dataset_Shard_0300000_0399999,597,318954,319550,597,596,596,0,0,1.0,1.0,1.0,1,597.0,9.95,False,False
d9IvvjcFxp8,train,1,Dataset_Shard_0300000_0399999,846,319551,320396,846,845,845,0,0,1.0,1.0,1.0,1,846.0,14.1,False,False
dadeCjt1zZ8,train,1,Dataset_Shard_0300000_0399999,490,320397,320886,490,489,489,0,0,1.0,1.0,1.0,1,490.0,8.166666666666666,False,False
dpttD5WWzs0,train,1,Dataset_Shard_0300000_0399999,669,320887,321555,669,668,668,0,0,1.0,1.0,1.0,1,669.0,11.15,False,False
dtf0Qt8rCPE,train,1,Dataset_Shard_0300000_0399999,1220,321556,322775,1220,1219,1219,0,0,1.0,1.0,1.0,1,1220.0,20.333333333333332,False,False
e0x_uAwuUVE,val,1,Dataset_Shard_0300000_0399999,878,322776,323653,878,877,877,0,0,1.0,1.0,1.0,1,878.0,14.633333333333333,False,False
e63J3OFgS7M,train,1,Dataset_Shard_0300000_0399999,521,323654,324174,521,520,520,0,0,1.0,1.0,1.0,1,521.0,8.683333333333334,False,False
e6FMbxEpdus,val,1,Dataset_Shard_0300000_0399999,1214,324175,325388,1214,1213,1213,0,0,1.0,1.0,1.0,1,1214.0,20.233333333333334,False,False
eAyLA25v2ls,train,1,Dataset_Shard_0300000_0399999,863,325389,326251,863,862,862,0,0,1.0,1.0,1.0,1,863.0,14.383333333333333,False,False
eC9gwP4mNPQ,train,1,Dataset_Shard_0300000_0399999,698,326252,326949,698,697,697,0,0,1.0,1.0,1.0,1,698.0,11.633333333333333,False,False
eFquyliJz0U,val,1,Dataset_Shard_0300000_0399999,326,326950,327275,326,325,325,0,0,1.0,1.0,1.0,1,326.0,5.433333333333334,False,False
ePQhPKVW2vk,train,1,Dataset_Shard_0300000_0399999,1333,327276,328608,1333,1332,1332,0,0,1.0,1.0,1.0,1,1333.0,22.216666666666665,False,False
eVYUkO383bM,train,1,Dataset_Shard_0300000_0399999,848,328609,329456,848,847,847,0,0,1.0,1.0,1.0,1,848.0,14.133333333333333,False,False
eg5ydF06A9U,train,1,Dataset_Shard_0300000_0399999,1099,329457,330555,1099,1098,1098,0,0,1.0,1.0,1.0,1,1099.0,18.316666666666666,False,False
erLQ1Ojy-TQ,val,1,Dataset_Shard_0300000_0399999,362,330556,330917,362,361,361,0,0,1.0,1.0,1.0,1,362.0,6.033333333333333,False,False
euGB9ACrIrg,train,1,Dataset_Shard_0300000_0399999,1822,330918,332739,1822,1821,1821,0,0,1.0,1.0,1.0,1,1822.0,30.366666666666667,False,False
f10cdSfKzdc,train,1,Dataset_Shard_0300000_0399999,537,332740,333276,537,536,536,0,0,1.0,1.0,1.0,1,537.0,8.95,False,False
fGK4CtMVIGk,train,1,Dataset_Shard_0300000_0399999,751,333277,334027,751,750,750,0,0,1.0,1.0,1.0,1,751.0,12.516666666666667,False,False
fJ0BU_4rY28,train,1,Dataset_Shard_0300000_0399999,568,334028,334595,568,567,567,0,0,1.0,1.0,1.0,1,568.0,9.466666666666667,False,False
fM0ea2tSBNQ,train,1,Dataset_Shard_0300000_0399999,980,334596,335575,980,979,979,0,0,1.0,1.0,1.0,1,980.0,16.333333333333332,False,False
fOLyRAD-0Zw,val,1,Dataset_Shard_0300000_0399999,1162,335576,336737,1162,1161,1161,0,0,1.0,1.0,1.0,1,1162.0,19.366666666666667,False,False
fVXYoBINHcs,train,1,Dataset_Shard_0300000_0399999,1254,336738,337991,1254,1253,1253,0,0,1.0,1.0,1.0,1,1254.0,20.9,False,False
fcmXnubsug8,train,1,Dataset_Shard_0300000_0399999,719,337992,338710,719,718,718,0,0,1.0,1.0,1.0,1,719.0,11.983333333333333,False,False
fj1Kji79nQ8,train,1,Dataset_Shard_0300000_0399999,856,338711,339566,856,855,855,0,0,1.0,1.0,1.0,1,856.0,14.266666666666667,False,False
g0YkYrnLS_A,train,1,Dataset_Shard_0300000_0399999,760,339567,340326,760,759,759,0,0,1.0,1.0,1.0,1,760.0,12.666666666666666,False,False
g6LFKsNbbnw,train,1,Dataset_Shard_0300000_0399999,549,340327,340875,549,548,548,0,0,1.0,1.0,1.0,1,549.0,9.15,False,False
gFTV_Kjw3OE,train,1,Dataset_Shard_0300000_0399999,1401,340876,342276,1401,1400,1400,0,0,1.0,1.0,1.0,1,1401.0,23.35,False,False
gKgHFMHDn3g,train,1,Dataset_Shard_0300000_0399999,724,342277,343000,724,723,723,0,0,1.0,1.0,1.0,1,724.0,12.066666666666666,False,False
gQW3RFC0ofo,train,1,Dataset_Shard_0300000_0399999,588,343001,343588,588,587,587,0,0,1.0,1.0,1.0,1,588.0,9.8,False,False
gQmCY2PXvtQ,train,1,Dataset_Shard_0300000_0399999,1285,343589,344873,1285,1284,1284,0,0,1.0,1.0,1.0,1,1285.0,21.416666666666668,False,False
gRZZVFAq8-s,train,1,Dataset_Shard_0300000_0399999,1738,344874,346611,1738,1737,1737,0,0,1.0,1.0,1.0,1,1738.0,28.966666666666665,False,False
gZNb0Jwiu7c,train,1,Dataset_Shard_0300000_0399999,1517,346612,348128,1517,1516,1516,0,0,1.0,1.0,1.0,1,1517.0,25.283333333333335,False,False
gcMtz5Gyj2A,train,1,Dataset_Shard_0300000_0399999,1247,348129,349375,1247,1246,1246,0,0,1.0,1.0,1.0,1,1247.0,20.783333333333335,False,False
gcsbxVIuYr4,train,1,Dataset_Shard_0300000_0399999,863,349376,350238,863,862,862,0,0,1.0,1.0,1.0,1,863.0,14.383333333333333,False,False
gdh2-9qm8fE,train,1,Dataset_Shard_0300000_0399999,542,350239,350780,542,541,541,0,0,1.0,1.0,1.0,1,542.0,9.033333333333333,False,False
gpSJUuKG1rY,train,1,Dataset_Shard_0300000_0399999,751,350781,351531,751,750,750,0,0,1.0,1.0,1.0,1,751.0,12.516666666666667,False,False
gtUBWqX0ceM,train,1,Dataset_Shard_0300000_0399999,1924,351532,353455,1924,1923,1923,0,0,1.0,1.0,1.0,1,1924.0,32.06666666666667,False,False
h6yjx26N9WE,train,1,Dataset_Shard_0300000_0399999,1923,353456,355378,1923,1922,1922,0,0,1.0,1.0,1.0,1,1923.0,32.05,False,False
hT-ia0Oj-VE,train,1,Dataset_Shard_0300000_0399999,495,355379,355873,495,494,494,0,0,1.0,1.0,1.0,1,495.0,8.25,False,False
hWgU6TyNnkw,val,1,Dataset_Shard_0300000_0399999,703,355874,356576,703,702,702,0,0,1.0,1.0,1.0,1,703.0,11.716666666666667,False,False
hY6RjtE0L18,test,1,Dataset_Shard_0300000_0399999,887,356577,357463,887,886,886,0,0,1.0,1.0,1.0,1,887.0,14.783333333333333,False,False
haSfscv0K_Q,train,1,Dataset_Shard_0300000_0399999,738,357464,358201,738,737,737,0,0,1.0,1.0,1.0,1,738.0,12.3,False,False
hds-48OBLUc,train,1,Dataset_Shard_0300000_0399999,838,358202,359039,838,837,837,0,0,1.0,1.0,1.0,1,838.0,13.966666666666667,False,False
hgp1tH8T4qA,train,1,Dataset_Shard_0300000_0399999,418,359040,359457,418,417,417,0,0,1.0,1.0,1.0,1,418.0,6.966666666666667,False,False
hw40llsYXWQ,train,1,Dataset_Shard_0300000_0399999,1387,359458,360844,1387,1386,1386,0,0,1.0,1.0,1.0,1,1387.0,23.116666666666667,False,False
hyxtYzAFcv8,train,1,Dataset_Shard_0300000_0399999,440,360845,361284,440,439,439,0,0,1.0,1.0,1.0,1,440.0,7.333333333333333,False,False
i4AW7iRDqsU,val,1,Dataset_Shard_0300000_0399999,1430,361285,362714,1430,1429,1429,0,0,1.0,1.0,1.0,1,1430.0,23.833333333333332,False,False
iNEWcQaXeKw,train,1,Dataset_Shard_0300000_0399999,585,362715,363299,585,584,584,0,0,1.0,1.0,1.0,1,585.0,9.75,False,False
if7qojtGe5U,train,1,Dataset_Shard_0300000_0399999,736,363300,364035,736,735,735,0,0,1.0,1.0,1.0,1,736.0,12.266666666666667,False,False
ij9lUf2EqLQ,train,1,Dataset_Shard_0300000_0399999,774,364036,364809,774,773,773,0,0,1.0,1.0,1.0,1,774.0,12.9,False,False
ijkiYD_qvrI,train,1,Dataset_Shard_0300000_0399999,719,364810,365528,719,718,718,0,0,1.0,1.0,1.0,1,719.0,11.983333333333333,False,False
ir37UNwA0L8,train,1,Dataset_Shard_0300000_0399999,1039,365529,366567,1039,1038,1038,0,0,1.0,1.0,1.0,1,1039.0,17.316666666666666,False,False
ivKq1LrQnIw,train,1,Dataset_Shard_0300000_0399999,847,366568,367414,847,846,846,0,0,1.0,1.0,1.0,1,847.0,14.116666666666667,False,False
j9xytCxCRas,train,1,Dataset_Shard_0300000_0399999,602,367415,368016,602,601,601,0,0,1.0,1.0,1.0,1,602.0,10.033333333333333,False,False
jOYC6mxNnOU,train,1,Dataset_Shard_0300000_0399999,518,368017,368534,518,517,517,0,0,1.0,1.0,1.0,1,518.0,8.633333333333333,False,False
jTsp_AmBAo0,train,1,Dataset_Shard_0300000_0399999,466,368535,369000,466,465,465,0,0,1.0,1.0,1.0,1,466.0,7.766666666666667,False,False
jYXIs1jlomo,train,1,Dataset_Shard_0300000_0399999,483,369001,369483,483,482,482,0,0,1.0,1.0,1.0,1,483.0,8.05,False,False
jaAfalvJdzs,train,1,Dataset_Shard_0300000_0399999,505,369484,369988,505,504,504,0,0,1.0,1.0,1.0,1,505.0,8.416666666666666,False,False
jlS3u6WQJ0k,train,1,Dataset_Shard_0300000_0399999,638,369989,370626,638,637,637,0,0,1.0,1.0,1.0,1,638.0,10.633333333333333,False,False
joZScleEqcM,train,1,Dataset_Shard_0300000_0399999,982,370627,371608,982,981,981,0,0,1.0,1.0,1.0,1,982.0,16.366666666666667,False,False
jsECb6fwYeM,train,1,Dataset_Shard_0300000_0399999,460,371609,372068,460,459,459,0,0,1.0,1.0,1.0,1,460.0,7.666666666666667,False,False
jzgW4PGt3XE,val,1,Dataset_Shard_0300000_0399999,1101,372069,373169,1101,1100,1100,0,0,1.0,1.0,1.0,1,1101.0,18.35,False,False
kMMFVGirbAo,test,1,Dataset_Shard_0300000_0399999,1141,373170,374310,1141,1140,1140,0,0,1.0,1.0,1.0,1,1141.0,19.016666666666666,False,False
kOD48vrvC9c,train,1,Dataset_Shard_0300000_0399999,1320,374311,375630,1320,1319,1319,0,0,1.0,1.0,1.0,1,1320.0,22.0,False,False
kTz4ixn3FNQ,train,1,Dataset_Shard_0300000_0399999,648,375631,376278,648,647,647,0,0,1.0,1.0,1.0,1,648.0,10.8,False,False
kkSQWC1v0Zs,train,1,Dataset_Shard_0300000_0399999,483,376279,376761,483,482,482,0,0,1.0,1.0,1.0,1,483.0,8.05,False,False
kmoiuVMBrJg,train,1,Dataset_Shard_0300000_0399999,886,376762,377647,886,885,885,0,0,1.0,1.0,1.0,1,886.0,14.766666666666667,False,False
kwXkEFlx1Q4,train,1,Dataset_Shard_0300000_0399999,1038,377648,378685,1038,1037,1037,0,0,1.0,1.0,1.0,1,1038.0,17.3,False,False
kx4_1AOBE18,train,1,Dataset_Shard_0300000_0399999,467,378686,379152,467,466,466,0,0,1.0,1.0,1.0,1,467.0,7.783333333333333,False,False
kxunkO4v048,val,1,Dataset_Shard_0300000_0399999,1224,379153,380376,1224,1223,1223,0,0,1.0,1.0,1.0,1,1224.0,20.4,False,False
l7F1MHpB1u0,val,1,Dataset_Shard_0300000_0399999,1651,380377,382027,1651,1650,1650,0,0,1.0,1.0,1.0,1,1651.0,27.516666666666666,False,False
lEgp6oBfREo,train,1,Dataset_Shard_0300000_0399999,1216,382028,383243,1216,1215,1215,0,0,1.0,1.0,1.0,1,1216.0,20.266666666666666,False,False
lFhCwScSprM,test,1,Dataset_Shard_0300000_0399999,398,383244,383641,398,397,397,0,0,1.0,1.0,1.0,1,398.0,6.633333333333334,False,False
lMNq15l1QT0,train,1,Dataset_Shard_0300000_0399999,1807,383642,385448,1807,1806,1806,0,0,1.0,1.0,1.0,1,1807.0,30.116666666666667,False,False
lOe0gTapJ1k,train,1,Dataset_Shard_0300000_0399999,937,385449,386385,937,936,936,0,0,1.0,1.0,1.0,1,937.0,15.616666666666667,False,False
lRBRTysHyrA,train,1,Dataset_Shard_0300000_0399999,187,386386,386572,187,186,186,0,0,1.0,1.0,1.0,1,187.0,3.1166666666666667,False,False
lpi9Yuj2Lk_,train,1,Dataset_Shard_0300000_0399999,1112,386573,387684,1112,1111,1111,0,0,1.0,1.0,1.0,1,1112.0,18.533333333333335,False,False
ltNtwExtVa4,train,1,Dataset_Shard_0300000_0399999,1590,387685,389274,1590,1589,1589,0,0,1.0,1.0,1.0,1,1590.0,26.5,False,False
lxHmqyU2TSc,val,1,Dataset_Shard_0300000_0399999,1479,389275,390753,1479,1478,1478,0,0,1.0,1.0,1.0,1,1479.0,24.65,False,False
m6Nb2qOf30Y,train,1,Dataset_Shard_0300000_0399999,485,390754,391238,485,484,484,0,0,1.0,1.0,1.0,1,485.0,8.083333333333334,False,False
m8cxfdV2LB4,train,1,Dataset_Shard_0300000_0399999,983,391239,392221,983,982,982,0,0,1.0,1.0,1.0,1,983.0,16.383333333333333,False,False
mFrrmh9euA4,train,1,Dataset_Shard_0300000_0399999,541,392222,392762,541,540,540,0,0,1.0,1.0,1.0,1,541.0,9.016666666666667,False,False
n-F9z5TA1vE,train,1,Dataset_Shard_0300000_0399999,1715,392763,394477,1715,1714,1714,0,0,1.0,1.0,1.0,1,1715.0,28.583333333333332,False,False
n0gRomV5Gnk,train,1,Dataset_Shard_0300000_0399999,753,394478,395230,753,752,752,0,0,1.0,1.0,1.0,1,753.0,12.55,False,False
n1jA2GVDa-o,train,1,Dataset_Shard_0300000_0399999,640,395231,395870,640,639,639,0,0,1.0,1.0,1.0,1,640.0,10.666666666666666,False,False
n72VzMg9PvU,test,1,Dataset_Shard_0300000_0399999,976,395871,396846,976,975,975,0,0,1.0,1.0,1.0,1,976.0,16.266666666666666,False,False
n7YqEWvxyrA,train,1,Dataset_Shard_0300000_0399999,1164,396847,398010,1164,1163,1163,0,0,1.0,1.0,1.0,1,1164.0,19.4,False,False
nNJK2P8gqPA,train,1,Dataset_Shard_0300000_0399999,1409,398011,399419,1409,1408,1408,0,0,1.0,1.0,1.0,1,1409.0,23.483333333333334,False,False
nNo4Kzvf548,train,1,Dataset_Shard_0300000_0399999,464,399420,399883,464,463,463,0,0,1.0,1.0,1.0,1,464.0,7.733333333333333,False,False
nVCvscVOQJM,test,2,Dataset_Shard_0300000_0399999|Dataset_Shard_0400000_0499999,1150,399884,401033,1150,1149,1149,0,0,1.0,1.0,1.0,1,1150.0,19.166666666666668,True,False
ncA2W_lCihM,test,1,Dataset_Shard_0400000_0499999,613,401034,401646,613,612,612,0,0,1.0,1.0,1.0,1,613.0,10.216666666666667,False,False
ncZh6hd-xIk,train,1,Dataset_Shard_0400000_0499999,1255,401647,402901,1255,1254,1254,0,0,1.0,1.0,1.0,1,1255.0,20.916666666666668,False,False
ng40P4mMO3s,train,1,Dataset_Shard_0400000_0499999,532,402902,403433,532,531,531,0,0,1.0,1.0,1.0,1,532.0,8.866666666666667,False,False
nhbz8VTchUE,train,1,Dataset_Shard_0400000_0499999,1203,403434,404636,1203,1202,1202,0,0,1.0,1.0,1.0,1,1203.0,20.05,False,False
nvGSZykPC-E,train,1,Dataset_Shard_0400000_0499999,1216,404637,405852,1216,1215,1215,0,0,1.0,1.0,1.0,1,1216.0,20.266666666666666,False,False
o4fPTM4nXHA,train,1,Dataset_Shard_0400000_0499999,551,405853,406403,551,550,550,0,0,1.0,1.0,1.0,1,551.0,9.183333333333334,False,False
oKwo2V65yJE,val,1,Dataset_Shard_0400000_0499999,790,406404,407193,790,789,789,0,0,1.0,1.0,1.0,1,790.0,13.166666666666666,False,False
oLt2YHQmxyo,train,1,Dataset_Shard_0400000_0499999,634,407194,407827,634,633,633,0,0,1.0,1.0,1.0,1,634.0,10.566666666666666,False,False
oN1DmJvfFYU,train,1,Dataset_Shard_0400000_0499999,1815,407828,409642,1815,1814,1814,0,0,1.0,1.0,1.0,1,1815.0,30.25,False,False
oOmQQ_LW06o,train,1,Dataset_Shard_0400000_0499999,1563,409643,411205,1563,1562,1562,0,0,1.0,1.0,1.0,1,1563.0,26.05,False,False
oXwNFZng37M,train,1,Dataset_Shard_0400000_0499999,733,411206,411938,733,732,732,0,0,1.0,1.0,1.0,1,733.0,12.216666666666667,False,False
oYJk9jqnp5E,train,1,Dataset_Shard_0400000_0499999,1565,411939,413503,1565,1564,1564,0,0,1.0,1.0,1.0,1,1565.0,26.083333333333332,False,False
odXf_O2kwg8,train,1,Dataset_Shard_0400000_0499999,1499,413504,415002,1499,1498,1498,0,0,1.0,1.0,1.0,1,1499.0,24.983333333333334,False,False
oeJE10KLFIk,train,1,Dataset_Shard_0400000_0499999,808,415003,415810,808,807,807,0,0,1.0,1.0,1.0,1,808.0,13.466666666666667,False,False
og-5KsPqZrA,train,1,Dataset_Shard_0400000_0499999,1071,415811,416881,1071,1070,1070,0,0,1.0,1.0,1.0,1,1071.0,17.85,False,False
oli_KZ4buY_,train,1,Dataset_Shard_0400000_0499999,613,416882,417494,613,612,612,0,0,1.0,1.0,1.0,1,613.0,10.216666666666667,False,False
ooRkX9iO-V8,train,1,Dataset_Shard_0400000_0499999,1978,417495,419472,1978,1977,1977,0,0,1.0,1.0,1.0,1,1978.0,32.96666666666667,False,False
p8-hHmHaQkQ,val,1,Dataset_Shard_0400000_0499999,777,419473,420249,777,776,776,0,0,1.0,1.0,1.0,1,777.0,12.95,False,False
pGv2v2SSQY0,train,1,Dataset_Shard_0400000_0499999,845,420250,421094,845,844,844,0,0,1.0,1.0,1.0,1,845.0,14.083333333333334,False,False
pLCE_Kc3_rs,train,1,Dataset_Shard_0400000_0499999,2720,421095,423814,2720,2719,2719,0,0,1.0,1.0,1.0,1,2720.0,45.333333333333336,False,False
paTT6mFga2A,train,1,Dataset_Shard_0400000_0499999,609,423815,424423,609,608,608,0,0,1.0,1.0,1.0,1,609.0,10.15,False,False
ph67f1KcoCc,train,1,Dataset_Shard_0400000_0499999,591,424424,425014,591,590,590,0,0,1.0,1.0,1.0,1,591.0,9.85,False,False
phc99Ienk8Q,train,1,Dataset_Shard_0400000_0499999,1510,425015,426524,1510,1509,1509,0,0,1.0,1.0,1.0,1,1510.0,25.166666666666668,False,False
py87QzHSZHg,train,1,Dataset_Shard_0400000_0499999,826,426525,427350,826,825,825,0,0,1.0,1.0,1.0,1,826.0,13.766666666666667,False,False
q-XdFFWSAeQ,val,1,Dataset_Shard_0400000_0499999,779,427351,428129,779,778,778,0,0,1.0,1.0,1.0,1,779.0,12.983333333333333,False,False
q4vz6MTv3g8,train,1,Dataset_Shard_0400000_0499999,1227,428130,429356,1227,1226,1226,0,0,1.0,1.0,1.0,1,1227.0,20.45,False,False
qBFGirFLB38,train,1,Dataset_Shard_0400000_0499999,1289,429357,430645,1289,1288,1288,0,0,1.0,1.0,1.0,1,1289.0,21.483333333333334,False,False
qJHtaMqYzd8,train,1,Dataset_Shard_0400000_0499999,1169,430646,431814,1169,1168,1168,0,0,1.0,1.0,1.0,1,1169.0,19.483333333333334,False,False
qUEhPbkqz0w,train,1,Dataset_Shard_0400000_0499999,481,431815,432295,481,480,480,0,0,1.0,1.0,1.0,1,481.0,8.016666666666667,False,False
qkQttwJ0DEY,train,1,Dataset_Shard_0400000_0499999,920,432296,433215,920,919,919,0,0,1.0,1.0,1.0,1,920.0,15.333333333333334,False,False
qnLfS6_QOQc,train,1,Dataset_Shard_0400000_0499999,843,433216,434058,843,842,842,0,0,1.0,1.0,1.0,1,843.0,14.05,False,False
qs-2SwlcufA,train,1,Dataset_Shard_0400000_0499999,1851,434059,435909,1851,1850,1850,0,0,1.0,1.0,1.0,1,1851.0,30.85,False,False
qxwqNmXb_pM,train,1,Dataset_Shard_0400000_0499999,526,435910,436435,526,525,525,0,0,1.0,1.0,1.0,1,526.0,8.766666666666667,False,False
rJL6f0C3zVk,train,1,Dataset_Shard_0400000_0499999,872,436436,437307,872,871,871,0,0,1.0,1.0,1.0,1,872.0,14.533333333333333,False,False
rLlr1JgTkDk,train,1,Dataset_Shard_0400000_0499999,565,437308,437872,565,564,564,0,0,1.0,1.0,1.0,1,565.0,9.416666666666666,False,False
rSvMG28dPqk,test,1,Dataset_Shard_0400000_0499999,860,437873,438732,860,859,859,0,0,1.0,1.0,1.0,1,860.0,14.333333333333334,False,False
rYzVEZZO83c,train,1,Dataset_Shard_0400000_0499999,211,438733,438943,211,210,210,0,0,1.0,1.0,1.0,1,211.0,3.5166666666666666,False,False
rx9tSu1wTeY,train,1,Dataset_Shard_0400000_0499999,815,438944,439758,815,814,814,0,0,1.0,1.0,1.0,1,815.0,13.583333333333334,False,False
sAhIK9HKTqs,train,1,Dataset_Shard_0400000_0499999,919,439759,440677,919,918,918,0,0,1.0,1.0,1.0,1,919.0,15.316666666666666,False,False
sBLH1z63TGw,train,1,Dataset_Shard_0400000_0499999,467,440678,441144,467,466,466,0,0,1.0,1.0,1.0,1,467.0,7.783333333333333,False,False
sM1dnw-TOcE,test,1,Dataset_Shard_0400000_0499999,1066,441145,442210,1066,1065,1065,0,0,1.0,1.0,1.0,1,1066.0,17.766666666666666,False,False
sMUdNbpJLWw,train,1,Dataset_Shard_0400000_0499999,1170,442211,443380,1170,1169,1169,0,0,1.0,1.0,1.0,1,1170.0,19.5,False,False
sTE1jXTBt6s,train,1,Dataset_Shard_0400000_0499999,1597,443381,444977,1597,1596,1596,0,0,1.0,1.0,1.0,1,1597.0,26.616666666666667,False,False
snGQA5LPehE,train,1,Dataset_Shard_0400000_0499999,1006,444978,445983,1006,1005,1005,0,0,1.0,1.0,1.0,1,1006.0,16.766666666666666,False,False
soqNFAIhsEA,train,1,Dataset_Shard_0400000_0499999,671,445984,446654,671,670,670,0,0,1.0,1.0,1.0,1,671.0,11.183333333333334,False,False
tFReD_CSTZQ,test,1,Dataset_Shard_0400000_0499999,1094,446655,447748,1094,1093,1093,0,0,1.0,1.0,1.0,1,1094.0,18.233333333333334,False,False
tIZcUgrcWWc,val,1,Dataset_Shard_0400000_0499999,415,447749,448163,415,414,414,0,0,1.0,1.0,1.0,1,415.0,6.916666666666667,False,False
tKpQA-YM5qw,train,1,Dataset_Shard_0400000_0499999,740,448164,448903,740,739,739,0,0,1.0,1.0,1.0,1,740.0,12.333333333333334,False,False
tMUc1b6NHsk,train,1,Dataset_Shard_0400000_0499999,928,448904,449831,928,927,927,0,0,1.0,1.0,1.0,1,928.0,15.466666666666667,False,False
tTHpaGSDRCA,train,1,Dataset_Shard_0400000_0499999,517,449832,450348,517,516,516,0,0,1.0,1.0,1.0,1,517.0,8.616666666666667,False,False
tUAYRMtMyb0,val,1,Dataset_Shard_0400000_0499999,644,450349,450992,644,643,643,0,0,1.0,1.0,1.0,1,644.0,10.733333333333333,False,False
tVK6t2vfa6g,train,1,Dataset_Shard_0400000_0499999,701,450993,451693,701,700,700,0,0,1.0,1.0,1.0,1,701.0,11.683333333333334,False,False
t_qmGs9IgK4,train,1,Dataset_Shard_0400000_0499999,208,451694,451901,208,207,207,0,0,1.0,1.0,1.0,1,208.0,3.466666666666667,False,False
trD-QUe4ZNU,train,1,Dataset_Shard_0400000_0499999,428,451902,452329,428,427,427,0,0,1.0,1.0,1.0,1,428.0,7.133333333333334,False,False
twyPRvVFhZM,train,1,Dataset_Shard_0400000_0499999,930,452330,453259,930,929,929,0,0,1.0,1.0,1.0,1,930.0,15.5,False,False
uJLCrvIrjqA,train,1,Dataset_Shard_0400000_0499999,1026,453260,454285,1026,1025,1025,0,0,1.0,1.0,1.0,1,1026.0,17.1,False,False
uLa8mjhrP18,test,1,Dataset_Shard_0400000_0499999,1343,454286,455628,1343,1342,1342,0,0,1.0,1.0,1.0,1,1343.0,22.383333333333333,False,False
uNQDRZz4TUU,train,1,Dataset_Shard_0400000_0499999,401,455629,456029,401,400,400,0,0,1.0,1.0,1.0,1,401.0,6.683333333333334,False,False
uaW87-Yz9wQ,test,1,Dataset_Shard_0400000_0499999,709,456030,456738,709,708,708,0,0,1.0,1.0,1.0,1,709.0,11.816666666666666,False,False
udfXY1v4lks,test,1,Dataset_Shard_0400000_0499999,604,456739,457342,604,603,603,0,0,1.0,1.0,1.0,1,604.0,10.066666666666666,False,False
udsPZ1WnDLY,train,1,Dataset_Shard_0400000_0499999,496,457343,457838,496,495,495,0,0,1.0,1.0,1.0,1,496.0,8.266666666666667,False,False
ui7IAukQXtI,train,1,Dataset_Shard_0400000_0499999,925,457839,458763,925,924,924,0,0,1.0,1.0,1.0,1,925.0,15.416666666666666,False,False
ujOANeD1dtA,train,1,Dataset_Shard_0400000_0499999,412,458764,459175,412,411,411,0,0,1.0,1.0,1.0,1,412.0,6.866666666666666,False,False
ukBG8k6dca4,train,1,Dataset_Shard_0400000_0499999,490,459176,459665,490,489,489,0,0,1.0,1.0,1.0,1,490.0,8.166666666666666,False,False
ukn-1au2zeM,train,1,Dataset_Shard_0400000_0499999,462,459666,460127,462,461,461,0,0,1.0,1.0,1.0,1,462.0,7.7,False,False
uu2DI2YM5VY,train,1,Dataset_Shard_0400000_0499999,902,460128,461029,902,901,901,0,0,1.0,1.0,1.0,1,902.0,15.033333333333333,False,False
uwuY48k-xus,train,1,Dataset_Shard_0400000_0499999,1594,461030,462623,1594,1593,1593,0,0,1.0,1.0,1.0,1,1594.0,26.566666666666666,False,False
uyHdKE2S3m8,train,1,Dataset_Shard_0400000_0499999,738,462624,463361,738,737,737,0,0,1.0,1.0,1.0,1,738.0,12.3,False,False
vCp0mrZdlmU,train,1,Dataset_Shard_0400000_0499999,533,463362,463894,533,532,532,0,0,1.0,1.0,1.0,1,533.0,8.883333333333333,False,False
